symbol,side,type,price,timestamp
FB,sell,market,,1608922238.4260159
AAPL,sell,market,,1608922238.649402
AMZN,buy,market,,1608922239.5342548
AMZN,buy,market,,1608922239.6723971
TSLA,sell,market,,1608922239.9514701
GOOG,buy,limit,1732.4,1608922240.678036
TSLA,buy,market,,1608922241.2201161
FB,sell,limit,266.91,1608922241.4191768
FB,buy,market,265.9,1608922241.8599524
FB,sell,market,,1608922242.4086194
AAPL,buy,market,,1608922243.246536
TSLA,buy,market,,1608922244.1910822
FB,sell,market,,1608922244.9552996
AAPL,buy,limit,130.27,1608922245.9040987
AMZN,sell,market,,1608922246.659907
AMZN,buy,limit,3170.11,1608922247.2557814
FB,buy,limit,266.7,1608922247.4195247
GOOG,sell,market,,1608922248.1975958
TSLA,buy,market,,1608922248.4866533
AMZN,buy,market,,1608922248.6213038
GOOG,sell,limit,1733.87,1608922249.5384917
TSLA,buy,market,,1608922250.4364438
AMZN,sell,market,,1608922250.9597747
AAPL,sell,limit,130.03,1608922251.2232788
AAPL,sell,market,,1608922252.0353618
TSLA,sell,market,,1608922252.520816
AAPL,sell,limit,130.98,1608922252.6184778
FB,buy,limit,266.88,1608922252.9853446
AMZN,buy,market,,1608922253.0354948
AMZN,sell,market,,1608922253.7270813
GOOG,buy,limit,1732.9,1608922254.2941122
AMZN,buy,market,,1608922255.1116521
AAPL,sell,market,,1608922255.965734
AMZN,buy,limit,3170.39,1608922256.3251643
AAPL,sell,limit,130.84,1608922256.8788726
GOOG,sell,market,1732.46,1608922257.1526668
AAPL,buy,market,,1608922257.9291058
TSLA,sell,limit,658.89,1608922258.6353097
TSLA,buy,limit,658.03,1608922259.6188273
TSLA,sell,limit,658.41,1608922260.1722274
AMZN,sell,limit,3170.64,1608922260.305643
AMZN,sell,market,3171.26,1608922260.4475262
TSLA,buy,market,,1608922261.0670123
TSLA,buy,limit,658.03,1608922261.7787702
TSLA,sell,market,,1608922261.9869034
AMZN,sell,market,,1608922262.5926468
AAPL,buy,market,,1608922263.2548704
TSLA,buy,limit,659.36,1608922263.9682543
GOOG,sell,market,,1608922264.580013
AAPL,sell,market,,1608922264.7756877
FB,sell,market,,1608922265.281381
AMZN,buy,limit,3171.79,1608922265.794657
AMZN,buy,limit,3170.48,1608922265.9184895
AAPL,buy,market,,1608922266.0443285
FB,buy,limit,265.98,1608922266.5485516
AMZN,buy,market,,1608922266.6391726
TSLA,sell,market,,1608922267.2204192
TSLA,buy,limit,659.77,1608922267.6303062
FB,sell,limit,266.76,1608922268.1855128
AMZN,buy,market,,1608922268.4181304
AAPL,sell,market,,1608922269.3727484
FB,buy,limit,265.69,1608922269.7164729
TSLA,sell,market,,1608922269.8220184
AAPL,buy,limit,,1608922270.190792
FB,buy,market,,1608922270.781115
AAPL,buy,market,131.06,1608922271.4698381
AMZN,sell,limit,3170.08,1608922271.7140236
AMZN,sell,market,,1608922272.1889188
AAPL,buy,market,,1608922272.5574126
AMZN,buy,market,,1608922273.1825125
FB,buy,market,,1608922273.7240047
AMZN,buy,market,,1608922274.1346219
GOOG,buy,market,,1608922275.064168
FB,sell,market,,1608922275.3488023
FB,buy,market,,1608922276.0603728
AAPL,buy,limit,130.58,1608922276.485367
AAPL,buy,market,,1608922276.959751
AAPL,buy,market,,1608922277.258766
AMZN,buy,market,,1608922277.5293887
FB,sell,market,,1608922278.0448885
AAPL,sell,limit,130.46,1608922278.709577
FB,sell,market,,1608922278.8673701
TSLA,sell,limit,659.8,1608922279.8257487
FB,sell,market,,1608922280.5327504
AAPL,buy,market,,1608922280.568389
TSLA,sell,market,,1608922281.3245869
GOOG,buy,market,,1608922282.0873556
TSLA,buy,limit,658.64,1608922283.0655682
TSLA,buy,limit,659.49,1608922283.5010078
AAPL,buy,market,,1608922284.0956542
AAPL,buy,limit,131.0,1608922284.5720732
AAPL,buy,limit,130.38,1608922285.0213132
AMZN,buy,market,,1608922285.7045963
GOOG,buy,limit,1733.75,1608922285.7493458
GOOG,sell,limit,1733.24,1608922286.670667
GOOG,sell,limit,1732.7,1608922286.9714413
TSLA,sell,market,,1608922287.4358797
AMZN,buy,limit,3171.7,1608922288.2607214
FB,sell,market,,1608922288.4945774
TSLA,sell,limit,659.66,1608922289.19242
GOOG,sell,market,,1608922289.9508197
TSLA,buy,market,,1608922290.5950313
AAPL,buy,market,,1608922291.566485
FB,sell,limit,265.93,1608922291.6780555
AMZN,buy,market,,1608922292.4356503
FB,buy,limit,266.92,1608922292.9307528
FB,sell,limit,265.06,1608922293.639001
TSLA,buy,limit,659.24,1608922294.1235693
AAPL,sell,market,,1608922294.1953313
TSLA,buy,limit,658.47,1608922294.5500193
AAPL,sell,limit,130.65,1608922295.3319972
AAPL,buy,market,,1608922295.9441833
AMZN,buy,limit,3170.7,1608922296.139734
FB,buy,market,,1608922296.918259
FB,sell,limit,266.54,1608922297.1126864
TSLA,buy,market,,1608922297.208525
FB,buy,limit,265.81,1608922297.9377813
TSLA,sell,limit,658.05,1608922298.1265452
TSLA,buy,limit,658.48,1608922298.2729406
GOOG,buy,market,,1608922299.1336808
GOOG,buy,limit,1732.39,1608922299.208784
FB,sell,limit,266.31,1608922300.130888
AAPL,buy,limit,131.19,1608922300.2828617
TSLA,buy,limit,,1608922300.7424145
AAPL,buy,market,,1608922300.8586018
GOOG,sell,limit,1732.47,1608922301.4589221
AAPL,buy,market,,1608922301.9549532
TSLA,sell,market,,1608922302.125885
FB,sell,market,,1608922302.772305
AMZN,sell,market,,1608922303.5653307
GOOG,sell,market,,1608922303.9856243
AAPL,buy,limit,131.31,1608922304.9747114
GOOG,buy,limit,1733.54,1608922305.2868247
AAPL,buy,limit,130.64,1608922305.7719145
FB,sell,market,,1608922305.9277797
TSLA,sell,market,,1608922306.4352286
GOOG,buy,market,,1608922306.7024436
GOOG,buy,market,,1608922307.0929081
AAPL,sell,market,,1608922307.5177095
GOOG,buy,market,,1608922307.6786077
AAPL,sell,limit,130.66,1608922308.3194304
GOOG,buy,market,,1608922308.6265807
AMZN,buy,market,,1608922308.8669155
AMZN,buy,limit,3170.19,1608922309.3219957
AMZN,buy,limit,3170.23,1608922309.7278612
GOOG,sell,market,,1608922310.6967733
GOOG,sell,limit,1732.04,1608922311.0420218
GOOG,buy,limit,1733.79,1608922311.3860722
AMZN,buy,limit,3170.13,1608922312.031316
AAPL,sell,market,,1608922312.0634782
AAPL,sell,limit,130.88,1608922312.456929
AMZN,buy,limit,3170.08,1608922312.5028903
AMZN,sell,market,,1608922313.1776407
GOOG,buy,limit,1733.08,1608922313.4094508
AMZN,buy,market,,1608922313.5417278
TSLA,buy,market,,1608922313.9735081
GOOG,buy,limit,1732.82,1608922314.8419666
TSLA,buy,limit,658.61,1608922315.2778106
AMZN,sell,market,,1608922315.743473
TSLA,buy,limit,659.19,1608922316.0072336
AAPL,buy,limit,130.45,1608922316.0694642
AMZN,buy,market,,1608922316.3465922
FB,sell,limit,266.71,1608922317.2833986
AMZN,buy,limit,3171.7,1608922317.434675
AAPL,sell,market,,1608922317.6867383
AMZN,sell,limit,3170.46,1608922318.009757
AAPL,buy,market,,1608922318.3845923
TSLA,buy,market,,1608922319.3388882
AMZN,buy,limit,3170.27,1608922319.8342679
TSLA,sell,limit,658.42,1608922320.2241044
AMZN,buy,limit,3171.71,1608922321.2093441
TSLA,sell,market,,1608922321.9705815
FB,buy,limit,265.29,1608922322.3742514
AAPL,sell,market,,1608922322.5942674
AAPL,buy,market,,1608922322.7937906
TSLA,sell,market,,1608922323.5299993
AAPL,buy,market,,1608922324.1720016
GOOG,buy,limit,1733.19,1608922324.6433232
AMZN,buy,market,,1608922325.2725818
GOOG,buy,market,,1608922325.5307765
AMZN,buy,market,,1608922326.0603595
AMZN,sell,limit,3171.95,1608922326.7574844
AAPL,buy,market,,1608922327.0727606
TSLA,buy,limit,659.61,1608922328.046312
FB,buy,limit,265.18,1608922328.144954
TSLA,buy,limit,659.8,1608922328.44646
AMZN,sell,limit,3171.01,1608922328.880778
AMZN,sell,limit,3171.11,1608922329.7915087
FB,sell,market,,1608922330.2447286
TSLA,buy,limit,659.0,1608922330.8157327
GOOG,buy,limit,1733.12,1608922331.0170755
AMZN,sell,market,,1608922331.8038373
FB,sell,limit,266.0,1608922332.336846
AMZN,sell,limit,3171.53,1608922332.6600065
GOOG,sell,limit,1732.81,1608922333.3255236
FB,buy,limit,266.98,1608922333.7627354
FB,buy,limit,265.38,1608922334.0316203
TSLA,sell,limit,658.51,1608922334.7908423
AMZN,buy,market,,1608922335.6584153
GOOG,buy,limit,1732.95,1608922336.2905045
AAPL,buy,market,,1608922336.3169625
TSLA,sell,limit,659.11,1608922337.2204907
FB,buy,market,,1608922337.7983863
TSLA,buy,limit,658.53,1608922338.5696015
TSLA,buy,limit,659.46,1608922339.2268322
TSLA,buy,market,,1608922339.624296
FB,sell,limit,266.48,1608922340.5156198
TSLA,buy,market,,1608922341.0945196
AAPL,buy,limit,131.84,1608922341.5922408
GOOG,sell,market,,1608922341.6109703
GOOG,buy,limit,1733.93,1608922341.7838464
GOOG,buy,limit,1733.58,1608922341.913543
AAPL,sell,limit,131.06,1608922342.1104753
GOOG,buy,market,,1608922343.095061
AAPL,sell,market,,1608922343.7967837
AAPL,sell,limit,130.46,1608922344.1771822
FB,buy,market,,1608922344.9152718
GOOG,sell,limit,1733.35,1608922345.7812293
AAPL,buy,market,,1608922346.4656801
GOOG,buy,limit,1732.4,1608922347.2721949
TSLA,sell,market,,1608922348.079291
AMZN,buy,market,,1608922348.819151
AAPL,sell,market,,1608922349.7970479
GOOG,buy,market,,1608922350.686341
AMZN,sell,limit,3170.3,1608922351.1279836
GOOG,sell,limit,1732.99,1608922351.7782118
GOOG,buy,market,,1608922351.8403418
GOOG,sell,market,,1608922352.515153
TSLA,buy,market,,1608922353.4147477
TSLA,buy,market,,1608922353.7846794
AMZN,sell,market,,1608922354.638942
TSLA,buy,market,,1608922355.3158383
AMZN,sell,market,,1608922355.985247
GOOG,buy,limit,,1608922356.8108692
AAPL,buy,market,,1608922357.60117
AMZN,buy,market,,1608922357.8733377
GOOG,buy,limit,1732.99,1608922358.097139
GOOG,buy,market,,1608922358.4782436
TSLA,buy,market,,1608922359.08681
AAPL,sell,limit,131.0,1608922359.9366348
FB,sell,market,,1608922359.952282
FB,sell,limit,265.4,1608922360.0954657
FB,buy,market,,1608922360.8238313
AAPL,buy,limit,131.69,1608922361.044362
AAPL,sell,market,,1608922361.6410053
AMZN,sell,limit,3171.91,1608922361.9035087
GOOG,sell,limit,1733.14,1608922362.4641178
GOOG,sell,market,,1608922362.5044897
GOOG,buy,limit,1733.97,1608922362.5157797
GOOG,sell,limit,1733.19,1608922362.831164
AMZN,sell,market,,1608922363.4417927
TSLA,sell,market,,1608922363.5219114
GOOG,sell,limit,1732.01,1608922363.8728395
AAPL,sell,market,,1608922364.484999
GOOG,buy,limit,1733.13,1608922364.636342
AMZN,sell,limit,3171.5,1608922365.0511174
TSLA,sell,market,,1608922365.3072562
FB,buy,limit,266.21,1608922365.6487522
AAPL,buy,limit,131.4,1608922366.6071205
AAPL,buy,limit,130.31,1608922366.898109
GOOG,sell,market,,1608922367.880769
TSLA,buy,market,,1608922368.0096533
TSLA,sell,market,,1608922368.221839
TSLA,sell,market,,1608922368.5180314
AAPL,buy,limit,131.15,1608922368.7887926
GOOG,sell,market,,1608922369.5276635
FB,sell,limit,266.07,1608922369.8747194
AMZN,buy,limit,3171.94,1608922370.015535
GOOG,buy,limit,1732.6,1608922370.0437691
AAPL,sell,limit,130.15,1608922371.014923
AAPL,sell,market,,1608922371.2833474
AMZN,sell,limit,3170.41,1608922371.8051045
FB,buy,limit,266.91,1608922371.9756622
GOOG,buy,market,,1608922372.8350325
AAPL,sell,market,,1608922373.7396357
GOOG,sell,market,,1608922374.465244
AMZN,buy,limit,3170.06,1608922374.8870738
FB,buy,market,265.58,1608922375.306201
FB,sell,limit,265.41,1608922375.5734196
AMZN,sell,limit,3171.22,1608922376.1280866
TSLA,sell,limit,658.99,1608922376.5531938
AAPL,buy,limit,131.66,1608922377.421616
AMZN,buy,market,,1608922378.411704
AAPL,sell,market,,1608922378.6020827
FB,sell,limit,265.23,1608922379.056239
TSLA,buy,limit,658.27,1608922379.2563148
TSLA,sell,market,,1608922379.27818
GOOG,sell,market,,1608922379.6313343
GOOG,buy,limit,1733.08,1608922380.3170352
AMZN,buy,market,,1608922380.5285501
FB,buy,market,266.56,1608922380.787263
TSLA,sell,limit,659.18,1608922381.3052986
AMZN,sell,market,,1608922381.8770368
AAPL,sell,market,,1608922382.5147402
AAPL,sell,limit,131.86,1608922382.8641746
AAPL,sell,limit,130.31,1608922383.52707
TSLA,sell,limit,659.33,1608922383.5449755
GOOG,sell,market,,1608922383.720761
AMZN,sell,market,,1608922384.2107205
TSLA,buy,market,659.76,1608922385.1526282
AAPL,buy,limit,130.01,1608922385.7919602
GOOG,buy,market,,1608922385.8744895
FB,buy,market,,1608922386.5603235
FB,sell,market,,1608922387.346671
GOOG,buy,limit,1733.71,1608922388.0996163
FB,sell,market,,1608922388.1770215
TSLA,sell,market,,1608922388.8683517
TSLA,buy,market,,1608922389.7923813
GOOG,sell,limit,1733.32,1608922390.550526
AAPL,sell,limit,131.2,1608922390.6350265
AAPL,sell,market,,1608922391.3298547
GOOG,buy,market,,1608922392.254789
GOOG,buy,limit,1732.48,1608922392.3173099
AMZN,sell,market,,1608922392.7727773
GOOG,buy,limit,1733.85,1608922392.8616982
AAPL,sell,market,,1608922393.6520438
AAPL,buy,limit,,1608922393.7550085
TSLA,sell,limit,658.83,1608922394.5122366
GOOG,sell,market,1733.44,1608922395.29509
TSLA,sell,limit,658.63,1608922396.235704
AAPL,buy,limit,131.72,1608922396.8078234
FB,sell,limit,265.73,1608922397.7566233
GOOG,sell,limit,1732.51,1608922398.3642898
TSLA,sell,market,,1608922398.513484
AMZN,buy,market,,1608922399.319752
AMZN,sell,limit,3170.19,1608922399.7665973
FB,sell,market,,1608922400.141427
FB,buy,limit,266.51,1608922400.1750476
FB,sell,market,265.74,1608922400.7593615
GOOG,buy,market,,1608922400.8313413
GOOG,buy,limit,1732.75,1608922401.398929
GOOG,sell,limit,1732.78,1608922402.3903856
FB,buy,limit,265.94,1608922403.112027
AAPL,buy,market,,1608922403.6461208
FB,buy,market,266.17,1608922404.4982958
TSLA,sell,market,658.35,1608922405.166388
AMZN,sell,market,,1608922405.592338
AAPL,buy,market,,1608922405.9641426
FB,buy,market,,1608922406.209568
AMZN,buy,market,,1608922407.1387575
AMZN,buy,market,,1608922407.7017019
FB,sell,market,,1608922407.965011
AAPL,sell,market,,1608922408.4825706
FB,buy,limit,265.86,1608922408.9358306
AMZN,sell,market,,1608922409.0615048
AMZN,sell,market,3171.83,1608922409.3647432
FB,buy,market,,1608922410.1478696
GOOG,buy,market,1733.49,1608922410.6020963
FB,sell,limit,265.68,1608922411.355853
AAPL,buy,limit,130.1,1608922411.8642385
GOOG,sell,limit,1732.84,1608922412.8369706
TSLA,sell,market,,1608922413.0269756
GOOG,sell,limit,1733.46,1608922413.8435628
TSLA,buy,limit,659.57,1608922414.105323
AMZN,buy,limit,3171.93,1608922414.4179657
AAPL,buy,market,,1608922414.8819058
AAPL,buy,market,,1608922415.852805
AAPL,buy,limit,130.27,1608922415.9674432
AMZN,buy,limit,3171.19,1608922416.9199512
AMZN,sell,limit,3171.21,1608922417.2807481
TSLA,sell,limit,658.79,1608922417.4877768
TSLA,buy,market,,1608922418.2916996
GOOG,buy,limit,1732.79,1608922418.9024112
FB,buy,market,,1608922419.2676551
TSLA,buy,market,,1608922419.6195192
AAPL,sell,limit,131.05,1608922420.176668
GOOG,buy,market,,1608922420.2567
FB,sell,market,,1608922420.8472025
AMZN,sell,limit,3171.82,1608922421.4680858
AMZN,buy,market,,1608922421.725778
AMZN,sell,market,,1608922422.5916035
TSLA,buy,limit,659.44,1608922422.7366328
GOOG,buy,limit,1732.34,1608922423.537302
GOOG,sell,limit,1732.64,1608922424.0991232
FB,sell,limit,266.5,1608922424.6802356
AAPL,sell,limit,131.7,1608922425.128767
TSLA,buy,limit,659.17,1608922425.9523742
TSLA,buy,limit,659.41,1608922426.55987
TSLA,buy,limit,659.88,1608922427.2921517
GOOG,sell,limit,1732.58,1608922427.6524496
GOOG,sell,limit,,1608922428.3981485
AAPL,buy,limit,131.27,1608922428.752669
GOOG,sell,market,,1608922429.461815
FB,buy,market,,1608922429.5627184
FB,sell,limit,265.13,1608922430.554085
TSLA,buy,market,,1608922431.2813075
GOOG,sell,market,,1608922431.4819028
TSLA,sell,limit,659.55,1608922431.870533
AAPL,buy,market,,1608922432.7648256
TSLA,sell,limit,659.21,1608922432.8997047
TSLA,buy,market,,1608922433.3794065
AMZN,sell,limit,3171.72,1608922433.5624273
AMZN,sell,market,3170.3,1608922433.980219
FB,buy,limit,266.13,1608922434.4540985
GOOG,buy,limit,1733.77,1608922434.5198817
TSLA,sell,market,,1608922435.2013514
AMZN,sell,market,,1608922435.7074196
GOOG,buy,limit,1733.94,1608922435.910895
AMZN,sell,limit,3171.29,1608922436.2045946
FB,sell,market,,1608922436.4937172
FB,sell,market,,1608922436.6385882
AAPL,buy,limit,131.32,1608922437.272262
AMZN,buy,limit,3171.62,1608922437.5792282
FB,sell,market,,1608922437.9787722
GOOG,buy,limit,1732.7,1608922438.2117076
AMZN,buy,limit,3170.31,1608922438.352134
TSLA,sell,limit,659.2,1608922438.9205317
AAPL,buy,limit,130.49,1608922439.8878937
AAPL,sell,limit,130.21,1608922440.3156335
AMZN,sell,market,,1608922440.7032933
AMZN,buy,market,,1608922441.0837924
TSLA,buy,market,,1608922441.8697083
AAPL,buy,limit,130.92,1608922442.3996363
FB,buy,market,,1608922442.4869409
AMZN,buy,limit,3171.79,1608922443.1969924
AMZN,buy,market,,1608922443.2326236
GOOG,buy,limit,1733.0,1608922443.516561
TSLA,sell,limit,658.56,1608922443.981544
AAPL,buy,market,,1608922444.5557346
TSLA,sell,market,,1608922445.2429235
TSLA,sell,limit,659.92,1608922446.1009946
AMZN,buy,market,,1608922446.218513
GOOG,buy,market,,1608922446.7618659
AAPL,sell,market,,1608922447.6130333
GOOG,buy,limit,1733.28,1608922447.8247883
AMZN,sell,market,,1608922448.2868254
FB,buy,market,,1608922449.1781194
GOOG,sell,market,,1608922449.7025194
AAPL,buy,limit,130.59,1608922450.4281988
FB,buy,limit,266.66,1608922450.583143
GOOG,buy,market,,1608922451.348444
AAPL,buy,limit,131.13,1608922451.91847
FB,buy,limit,265.51,1608922452.7315187
TSLA,sell,limit,659.29,1608922453.139793
AAPL,buy,limit,130.39,1608922453.724152
GOOG,buy,limit,1733.01,1608922454.5541067
AMZN,sell,limit,3172.0,1608922455.1662316
AAPL,buy,market,,1608922456.0103471
GOOG,sell,market,,1608922456.2377598
TSLA,sell,limit,659.13,1608922456.5920968
TSLA,sell,limit,658.94,1608922456.7281
AMZN,sell,limit,3170.13,1608922457.307472
TSLA,sell,limit,659.94,1608922458.2548459
AAPL,sell,limit,130.1,1608922458.2719173
GOOG,buy,market,,1608922458.6433291
FB,buy,market,,1608922458.7464833
GOOG,buy,limit,1732.78,1608922459.3833697
FB,sell,limit,266.63,1608922460.253625
GOOG,sell,limit,1732.73,1608922460.3540292
FB,buy,market,,1608922461.0227349
GOOG,buy,market,,1608922462.0008419
AAPL,buy,market,,1608922462.2824469
AAPL,sell,market,,1608922462.9563172
TSLA,sell,limit,659.04,1608922463.5497825
AAPL,buy,market,,1608922463.8945947
GOOG,buy,market,,1608922464.8286061
AAPL,buy,market,,1608922465.559657
AMZN,buy,limit,3170.26,1608922466.2593217
FB,buy,limit,265.04,1608922466.5094376
TSLA,sell,market,,1608922467.3569946
TSLA,buy,market,659.58,1608922468.3141909
FB,buy,limit,265.81,1608922468.6206088
AAPL,sell,limit,131.14,1608922469.483243
FB,sell,limit,265.85,1608922470.0058625
GOOG,buy,limit,,1608922470.5897968
AAPL,sell,market,,1608922471.0228653
AAPL,buy,limit,131.02,1608922471.1114423
GOOG,buy,limit,1733.4,1608922471.4484165
AAPL,buy,limit,130.32,1608922472.3785942
AMZN,buy,limit,3170.58,1608922472.9996476
AAPL,buy,limit,130.42,1608922473.610168
TSLA,buy,limit,658.49,1608922474.3180964
GOOG,sell,market,,1608922475.2523222
AAPL,buy,limit,131.65,1608922475.3346584
AMZN,buy,market,,1608922476.1573653
FB,sell,market,,1608922476.9252868
GOOG,buy,market,,1608922477.2506788
TSLA,buy,market,,1608922477.794094
TSLA,buy,market,658.97,1608922477.867069
TSLA,buy,limit,658.89,1608922478.3546264
GOOG,sell,market,,1608922479.3221853
FB,sell,market,,1608922479.9112926
AMZN,buy,market,,1608922480.8512251
AMZN,sell,limit,3170.17,1608922481.6845407
GOOG,sell,limit,1733.19,1608922481.9649942
TSLA,sell,limit,658.02,1608922482.7418275
AAPL,buy,limit,131.29,1608922483.0567417
FB,buy,limit,265.01,1608922483.5547383
TSLA,buy,market,,1608922484.4680407
GOOG,sell,limit,1733.79,1608922484.9536977
TSLA,buy,limit,658.73,1608922485.4859676
GOOG,buy,market,,1608922485.6548617
FB,buy,market,,1608922486.5469341
AMZN,buy,limit,3170.47,1608922487.285043
GOOG,sell,limit,1732.87,1608922487.4004498
AAPL,buy,market,,1608922487.7980523
TSLA,sell,market,,1608922488.7575784
AAPL,sell,limit,,1608922489.4550638
TSLA,buy,limit,659.68,1608922490.3265183
GOOG,buy,limit,1732.69,1608922491.1506808
AAPL,sell,market,,1608922491.9111595
FB,buy,limit,266.56,1608922492.2417822
TSLA,sell,market,,1608922492.907636
TSLA,buy,market,,1608922493.175773
AMZN,buy,limit,3170.73,1608922493.7783434
TSLA,sell,limit,,1608922494.4061606
AAPL,buy,limit,130.96,1608922494.522299
AMZN,sell,limit,3171.73,1608922494.923749
GOOG,buy,limit,1733.6,1608922495.8684413
TSLA,buy,limit,659.8,1608922496.6016955
GOOG,sell,limit,1733.52,1608922497.302209
GOOG,buy,limit,1732.35,1608922497.9232361
TSLA,buy,market,658.2,1608922498.1756392
AMZN,buy,limit,3171.25,1608922498.312476
AMZN,buy,market,,1608922498.397387
GOOG,buy,limit,1732.66,1608922498.4640708
AMZN,buy,limit,3170.75,1608922498.991753
FB,buy,market,,1608922499.945506
AAPL,buy,market,,1608922500.3692164
AAPL,sell,market,,1608922500.8929417
