symbol,side,type,price,timestamp,reason
FB,SELL,LIMIT,266.31,1608922542.3111064,product-halted
GOOG,BUY,LIMIT,1733.36,1608922542.9032016,product-halted
GOOG,BUY,LIMIT,1733.31,1608922542.947613,product-halted
GOOG,SELL,LIMIT,1732.50,1608922543.3717234,product-halted
FB,SELL,LIMIT,265.77,1608922544.7154632,product-halted
AAPL,BUY,MARKET,0.00,1608922546.2828999,no-match
GOOG,BUY,LIMIT,1733.23,1608922546.541527,product-halted
GOOG,BUY,MARKET,0.00,1608922547.7865965,product-halted
FB,SELL,LIMIT,265.39,1608922548.3527675,product-halted
GOOG,SELL,LIMIT,1732.78,1608922553.6268,product-halted
FB,SELL,MARKET,0.00,1608922553.730703,product-halted
GOOG,SELL,LIMIT,1733.66,1608922554.6441543,product-halted
TSLA,SELL,MARKET,0.00,1608922554.9463828,no-match
GOOG,BUY,LIMIT,1732.12,1608922555.9173782,product-halted
FB,SELL,LIMIT,266.33,1608922559.2233531,product-halted
TSLA,SELL,MARKET,0.00,1608922559.8635466,no-match
FB,SELL,MARKET,0.00,1608922559.9140794,product-halted
GOOG,SELL,MARKET,0.00,1608922560.7846298,product-halted
TSLA,SELL,MARKET,0.00,1608922562.7900596,no-match
GOOG,BUY,LIMIT,1732.83,1608922563.3053582,product-halted
GOOG,SELL,MARKET,0.00,1608922563.814338,product-halted
GOOG,BUY,LIMIT,1733.43,1608922565.4679027,product-halted
AMZN,BUY,MARKET,0.00,1608922565.8104737,no-match
GOOG,BUY,LIMIT,1733.30,1608922566.720966,product-halted
AMZN,SELL,MARKET,0.00,1608922567.8212588,no-match
FB,BUY,LIMIT,266.76,1608922568.39727,product-halted
AMZN,BUY,MARKET,0.00,1608922568.8747725,no-match
GOOG,SELL,MARKET,0.00,1608922569.4466724,product-halted
AMZN,BUY,MARKET,0.00,1608922570.8461072,no-match
GOOG,BUY,MARKET,0.00,1608922571.8887472,product-halted
AMZN,BUY,MARKET,0.00,1608922572.868232,no-match
GOOG,BUY,LIMIT,1732.27,1608922573.9247472,product-halted
FB,SELL,LIMIT,266.53,1608922574.1732795,product-halted
FB,BUY,LIMIT,265.63,1608922575.326033,product-halted
FB,BUY,MARKET,0.00,1608922575.1172693,product-halted
AMZN,BUY,MARKET,0.00,1608922576.1356368,no-match
GOOG,SELL,LIMIT,1733.20,1608922577.4299,product-halted
FB,SELL,MARKET,0.00,1608922577.8614101,product-halted
FB,BUY,MARKET,0.00,1608922580.889666,product-halted
FB,SELL,LIMIT,266.75,1608922581.7896352,product-halted
GOOG,BUY,LIMIT,1733.66,1608922582.6634674,product-halted
TSLA,SELL,MARKET,0.00,1608922582.8416564,no-match
GOOG,BUY,LIMIT,1732.55,1608922583.607103,product-halted
TSLA,SELL,MARKET,0.00,1608922584.3960385,no-match
AMZN,SELL,MARKET,0.00,1608922584.6258874,no-match
AMZN,SELL,MARKET,0.00,1608922584.6971302,no-match
TSLA,SELL,MARKET,0.00,1608922585.2545238,no-match
GOOG,SELL,LIMIT,1733.40,1608922585.9154742,product-halted
GOOG,BUY,LIMIT,1732.37,1608922588.258734,product-halted
GOOG,BUY,LIMIT,1732.18,1608922589.723029,product-halted
FB,BUY,MARKET,0.00,1608922590.1985908,product-halted
FB,SELL,LIMIT,265.20,1608922594.2586117,product-halted
FB,BUY,MARKET,0.00,1608922594.5350907,product-halted
GOOG,BUY,LIMIT,1733.58,1608922596.5286255,product-halted
FB,BUY,MARKET,0.00,1608922597.8965726,product-halted
GOOG,SELL,LIMIT,1732.46,1608922598.888209,product-halted
GOOG,SELL,MARKET,0.00,1608922601.763855,product-halted
GOOG,BUY,MARKET,0.00,1608922601.6534913,product-halted
FB,BUY,MARKET,0.00,1608922602.3923585,product-halted
GOOG,SELL,LIMIT,1733.79,1608922603.3886297,product-halted
GOOG,SELL,LIMIT,1733.30,1608922604.9151008,product-halted
GOOG,BUY,LIMIT,1733.53,1608922605.899562,product-halted
GOOG,SELL,MARKET,0.00,1608922606.5085826,product-halted
FB,SELL,LIMIT,265.46,1608922607.1062698,product-halted
GOOG,BUY,MARKET,0.00,1608922611.3500147,product-halted
FB,BUY,MARKET,0.00,1608922611.668964,product-halted
FB,SELL,MARKET,0.00,1608922611.8116002,product-halted
AAPL,BUY,MARKET,131.27,1608922612.377707,no-match
FB,BUY,MARKET,266.03,1608922613.6986399,product-halted
FB,BUY,MARKET,0.00,1608922615.2428358,product-halted
FB,BUY,LIMIT,266.95,1608922616.9545128,product-halted
GOOG,SELL,LIMIT,1733.44,1608922617.3566318,product-halted
FB,SELL,MARKET,266.07,1608922618.4672098,product-halted
FB,SELL,LIMIT,265.38,1608922619.9068155,product-halted
FB,BUY,MARKET,0.00,1608922622.7101254,product-halted
GOOG,BUY,LIMIT,1732.54,1608922626.1959107,product-halted
GOOG,BUY,LIMIT,1733.59,1608922626.4889128,product-halted
AAPL,BUY,MARKET,0.00,1608922627.1574142,no-match
GOOG,BUY,LIMIT,1732.33,1608922628.175927,product-halted
FB,BUY,LIMIT,266.05,1608922628.9634073,product-halted
FB,BUY,MARKET,0.00,1608922630.4243152,product-halted
GOOG,BUY,LIMIT,1732.90,1608922631.1852684,product-halted
GOOG,SELL,MARKET,0.00,1608922631.3856292,product-halted
AAPL,BUY,MARKET,0.00,1608922631.6681373,no-match
GOOG,SELL,LIMIT,1733.60,1608922632.4778357,product-halted
FB,SELL,MARKET,0.00,1608922633.2134733,product-halted
GOOG,BUY,MARKET,0.00,1608922634.7761014,product-halted
FB,SELL,MARKET,0.00,1608922635.997921,product-halted
AAPL,BUY,MARKET,0.00,1608922636.5476348,no-match
FB,BUY,MARKET,0.00,1608922637.2107491,product-halted
FB,SELL,MARKET,265.77,1608922638.3879592,product-halted
GOOG,BUY,LIMIT,1732.57,1608922639.7918904,product-halted
GOOG,BUY,MARKET,0.00,1608922640.2477713,product-halted
GOOG,BUY,MARKET,0.00,1608922641.6424742,product-halted
GOOG,SELL,MARKET,0.00,1608922642.4258957,product-halted
FB,BUY,MARKET,0.00,1608922643.6080904,product-halted
FB,BUY,MARKET,0.00,1608922646.2631583,product-halted
FB,BUY,MARKET,0.00,1608922646.7069898,product-halted
FB,SELL,MARKET,0.00,1608922646.7833772,product-halted
GOOG,SELL,LIMIT,1732.40,1608922647.208134,product-halted
GOOG,BUY,LIMIT,1732.44,1608922647.9727883,product-halted
GOOG,SELL,LIMIT,1733.03,1608922650.6761165,product-halted
FB,SELL,MARKET,0.00,1608922652.865204,product-halted
AMZN,SELL,MARKET,0.00,1608922653.9611847,order throttled: 3 per 1000 ms window
AMZN,BUY,LIMIT,3171.01,1608922654.3764904,order throttled: 3 per 1000 ms window
GOOG,SELL,LIMIT,1733.41,1608922655.1086218,product-halted
TSLA,SELL,MARKET,0.00,1608922655.5340502,no-match
GOOG,BUY,MARKET,0.00,1608922655.8748546,product-halted
GOOG,BUY,MARKET,0.00,1608922656.2749493,product-halted
AMZN,BUY,MARKET,0.00,1608922658.301436,no-match
TSLA,SELL,MARKET,0.00,1608922658.6775103,no-match
GOOG,BUY,LIMIT,0.00,1608922658.737745,product-halted
GOOG,BUY,LIMIT,1733.80,1608922659.6339118,product-halted
FB,BUY,LIMIT,265.91,1608922660.3548086,product-halted
FB,BUY,MARKET,0.00,1608922661.1543078,product-halted
GOOG,BUY,LIMIT,1732.04,1608922662.11916,product-halted
FB,SELL,MARKET,0.00,1608922662.8264072,product-halted
AMZN,BUY,MARKET,0.00,1608922664.2249022,no-match
GOOG,SELL,MARKET,0.00,1608922665.3459306,product-halted
AMZN,BUY,MARKET,0.00,1608922665.4757078,no-match
GOOG,BUY,MARKET,0.00,1608922665.7499282,product-halted
GOOG,SELL,MARKET,1732.09,1608922666.7395315,product-halted
FB,SELL,LIMIT,265.82,1608922667.5925872,product-halted
TSLA,SELL,MARKET,0.00,1608922668.4502707,no-match
FB,BUY,MARKET,0.00,1608922669.866745,product-halted
GOOG,SELL,MARKET,0.00,1608922670.7729974,product-halted
TSLA,SELL,MARKET,0.00,1608922672.5127742,no-match
FB,SELL,MARKET,0.00,1608922673.656726,product-halted
FB,BUY,LIMIT,266.95,1608922673.4086668,product-halted
AAPL,BUY,MARKET,0.00,1608922674.484543,no-match
TSLA,BUY,MARKET,0.00,1608922674.6786633,no-match
FB,BUY,MARKET,0.00,1608922675.27394,product-halted
AAPL,BUY,MARKET,0.00,1608922677.3677511,no-match
TSLA,SELL,MARKET,0.00,1608922677.940643,no-match
AAPL,BUY,MARKET,0.00,1608922678.715521,no-match
FB,BUY,MARKET,0.00,1608922679.953822,product-halted
GOOG,BUY,LIMIT,1733.67,1608922679.4180012,product-halted
FB,SELL,LIMIT,265.29,1608922680.399313,product-halted
FB,BUY,MARKET,0.00,1608922681.128286,product-halted
GOOG,BUY,MARKET,0.00,1608922681.5917363,product-halted
TSLA,BUY,MARKET,0.00,1608922682.5216513,no-match
FB,SELL,LIMIT,265.21,1608922683.1024196,product-halted
GOOG,BUY,LIMIT,1733.76,1608922683.8692229,product-halted
TSLA,BUY,MARKET,0.00,1608922684.4299316,no-match
GOOG,BUY,LIMIT,1732.26,1608922685.5360935,product-halted
GOOG,BUY,MARKET,0.00,1608922686.3159897,product-halted
FB,BUY,MARKET,0.00,1608922687.2384462,product-halted
FB,BUY,LIMIT,265.38,1608922687.5536735,product-halted
GOOG,SELL,LIMIT,1733.31,1608922688.1242242,product-halted
FB,BUY,MARKET,0.00,1608922689.4791484,product-halted
GOOG,BUY,MARKET,0.00,1608922690.1781855,product-halted
FB,SELL,MARKET,0.00,1608922690.3201687,product-halted
AMZN,BUY,MARKET,0.00,1608922691.471048,no-match
GOOG,BUY,LIMIT,1733.14,1608922691.6620936,product-halted
FB,BUY,LIMIT,266.36,1608922692.2547936,product-halted
FB,BUY,LIMIT,266.91,1608922692.3743806,product-halted
AMZN,BUY,MARKET,0.00,1608922692.8818376,no-match
GOOG,SELL,MARKET,0.00,1608922692.9149368,product-halted
GOOG,BUY,LIMIT,1732.15,1608922693.2903638,product-halted
AMZN,BUY,MARKET,3170.31,1608922693.9394963,no-match
FB,BUY,MARKET,0.00,1608922694.2673383,product-halted
GOOG,SELL,MARKET,0.00,1608922695.6087525,product-halted
GOOG,SELL,LIMIT,1732.81,1608922697.2291791,product-halted
TSLA,SELL,MARKET,0.00,1608922697.964519,no-match
GOOG,SELL,LIMIT,1733.50,1608922698.7428896,product-halted
AMZN,BUY,MARKET,0.00,1608922699.6514282,no-match
TSLA,SELL,MARKET,0.00,1608922700.9117935,no-match
AMZN,BUY,MARKET,0.00,1608922701.4573157,no-match
TSLA,SELL,MARKET,0.00,1608922702.6832986,no-match
FB,SELL,MARKET,0.00,1608922703.1049342,product-halted
AMZN,BUY,MARKET,0.00,1608922703.547715,no-match
AMZN,BUY,MARKET,3170.79,1608922704.3835392,no-match
GOOG,SELL,MARKET,0.00,1608922705.5227544,product-halted
GOOG,BUY,LIMIT,1733.36,1608922705.8968782,product-halted
GOOG,BUY,LIMIT,1733.06,1608922707.261744,product-halted
GOOG,SELL,LIMIT,1733.88,1608922707.3320348,product-halted
FB,BUY,LIMIT,265.11,1608922707.9447522,product-halted
GOOG,SELL,LIMIT,1732.65,1608922708.7378845,product-halted
GOOG,BUY,MARKET,0.00,1608922710.5445714,product-halted
FB,BUY,LIMIT,266.04,1608922711.31476,product-halted
GOOG,BUY,MARKET,0.00,1608922711.3329418,product-halted
FB,BUY,MARKET,0.00,1608922712.2296972,product-halted
FB,SELL,MARKET,0.00,1608922712.6296396,product-halted
FB,SELL,MARKET,0.00,1608922713.2577567,product-halted
FB,BUY,LIMIT,266.30,1608922714.62145,product-halted
FB,SELL,LIMIT,266.18,1608922715.3907216,product-halted
FB,BUY,LIMIT,266.41,1608922715.6407745,product-halted
FB,BUY,MARKET,0.00,1608922715.9286807,product-halted
TSLA,SELL,MARKET,658.58,1608922717.2151132,no-match
AMZN,BUY,MARKET,0.00,1608922717.726549,no-match
GOOG,SELL,MARKET,0.00,1608922718.614712,product-halted
AAPL,BUY,MARKET,130.39,1608922718.665624,no-match
GOOG,SELL,MARKET,0.00,1608922721.5239892,product-halted
GOOG,SELL,MARKET,0.00,1608922724.918677,product-halted
GOOG,BUY,LIMIT,1733.33,1608922724.664526,product-halted
GOOG,SELL,LIMIT,1733.02,1608922724.6914864,product-halted
FB,BUY,LIMIT,265.88,1608922725.3080413,product-halted
TSLA,SELL,MARKET,0.00,1608922726.4089668,no-match
FB,SELL,LIMIT,265.64,1608922726.915339,product-halted
TSLA,SELL,MARKET,0.00,1608922727.8877397,no-match
GOOG,BUY,LIMIT,1732.84,1608922728.6928864,product-halted
TSLA,SELL,MARKET,0.00,1608922729.6842282,no-match
FB,SELL,LIMIT,265.19,1608922730.4551847,product-halted
GOOG,BUY,MARKET,0.00,1608922731.9763482,product-halted
AMZN,BUY,MARKET,0.00,1608922732.2325778,no-match
FB,BUY,MARKET,0.00,1608922732.9728718,product-halted
TSLA,BUY,MARKET,0.00,1608922733.7445865,no-match
FB,BUY,LIMIT,0.00,1608922734.8015544,product-halted
AMZN,BUY,MARKET,0.00,1608922735.6925445,no-match
AMZN,BUY,MARKET,0.00,1608922736.3307385,no-match
TSLA,SELL,MARKET,0.00,1608922738.1187131,no-match
GOOG,SELL,LIMIT,1732.30,1608922738.8369179,product-halted
GOOG,SELL,MARKET,0.00,1608922740.3411577,product-halted
GOOG,SELL,LIMIT,0.00,1608922740.877823,product-halted
FB,SELL,MARKET,0.00,1608922741.846198,product-halted
TSLA,SELL,MARKET,0.00,1608922741.9592385,no-match
FB,SELL,MARKET,0.00,1608922742.349959,product-halted
GOOG,SELL,LIMIT,1733.90,1608922743.8310215,product-halted
AMZN,BUY,MARKET,0.00,1608922744.8892734,no-match
GOOG,BUY,MARKET,0.00,1608922745.4733107,product-halted
AMZN,BUY,MARKET,0.00,1608922746.2050116,no-match
TSLA,SELL,MARKET,0.00,1608922746.7792435,no-match
GOOG,SELL,LIMIT,1733.86,1608922747.8813384,product-halted
FB,SELL,MARKET,0.00,1608922748.5888677,product-halted
FB,SELL,MARKET,0.00,1608922749.9179065,product-halted
GOOG,SELL,LIMIT,1733.24,1608922750.858478,product-halted
FB,BUY,LIMIT,265.34,1608922752.181708,product-halted
FB,BUY,LIMIT,266.79,1608922752.7538664,product-halted
GOOG,BUY,MARKET,0.00,1608922754.3596988,product-halted
FB,SELL,MARKET,0.00,1608922755.7609026,product-halted
GOOG,SELL,LIMIT,1733.00,1608922756.4728756,product-halted
GOOG,SELL,MARKET,1732.82,1608922757.2055852,product-halted
FB,SELL,LIMIT,265.06,1608922757.7779062,product-halted
TSLA,SELL,MARKET,658.90,1608922757.9196796,no-match
TSLA,SELL,MARKET,659.13,1608922758.5672033,no-match
GOOG,SELL,LIMIT,1733.16,1608922759.272707,product-halted
FB,BUY,MARKET,0.00,1608922759.821603,product-halted
FB,SELL,LIMIT,266.77,1608922760.50926,product-halted
FB,BUY,LIMIT,266.93,1608922763.7477539,product-halted
GOOG,SELL,MARKET,0.00,1608922765.3609276,product-halted
GOOG,BUY,LIMIT,1732.92,1608922766.3048184,product-halted
GOOG,SELL,MARKET,0.00,1608922766.7961912,product-halted
AMZN,BUY,MARKET,0.00,1608922767.7712102,no-match
AMZN,BUY,MARKET,0.00,1608922769.29938,no-match
FB,BUY,LIMIT,265.47,1608922770.1790998,product-halted
GOOG,BUY,LIMIT,1733.75,1608922770.949658,product-halted
GOOG,SELL,LIMIT,1733.44,1608922771.328813,product-halted
AMZN,BUY,MARKET,0.00,1608922772.29763,no-match
GOOG,BUY,MARKET,0.00,1608922772.8300588,product-halted
FB,BUY,MARKET,0.00,1608922773.5057037,product-halted
GOOG,SELL,LIMIT,0.00,1608922774.536985,product-halted
AMZN,BUY,MARKET,0.00,1608922775.8057318,no-match
FB,BUY,MARKET,0.00,1608922776.7705836,product-halted
GOOG,BUY,MARKET,0.00,1608922776.8797917,product-halted
GOOG,BUY,MARKET,0.00,1608922779.6732094,product-halted
FB,SELL,LIMIT,266.99,1608922780.1278782,product-halted
GOOG,SELL,MARKET,0.00,1608922781.1831412,product-halted
FB,BUY,MARKET,0.00,1608922782.5235615,product-halted
FB,BUY,LIMIT,266.35,1608922782.8235188,product-halted
GOOG,SELL,MARKET,0.00,1608922783.5771625,product-halted
GOOG,SELL,MARKET,0.00,1608922784.5742302,product-halted
FB,SELL,LIMIT,266.81,1608922785.4365752,product-halted
GOOG,SELL,MARKET,0.00,1608922787.9840443,product-halted
TSLA,BUY,MARKET,0.00,1608922788.28143,no-match
GOOG,BUY,MARKET,0.00,1608922789.322993,product-halted
FB,SELL,LIMIT,266.38,1608922789.227312,product-halted
TSLA,BUY,MARKET,0.00,1608922789.785516,no-match
GOOG,BUY,MARKET,0.00,1608922790.4778633,product-halted
GOOG,SELL,LIMIT,1732.50,1608922790.7551115,product-halted
FB,BUY,LIMIT,265.12,1608922792.667632,product-halted
FB,SELL,LIMIT,266.64,1608922792.7296374,product-halted
GOOG,BUY,LIMIT,1732.70,1608922793.3093417,product-halted
GOOG,SELL,MARKET,0.00,1608922793.8917463,product-halted
GOOG,SELL,LIMIT,1733.25,1608922793.9235814,product-halted
GOOG,BUY,MARKET,0.00,1608922794.9111078,product-halted
FB,SELL,MARKET,0.00,1608922795.2790864,product-halted
GOOG,SELL,MARKET,0.00,1608922798.159101,product-halted
GOOG,BUY,MARKET,0.00,1608922798.3768115,product-halted
FB,BUY,MARKET,0.00,1608922799.5958428,product-halted
TSLA,BUY,MARKET,0.00,1608922801.7969227,no-match
FB,BUY,LIMIT,265.63,1608922801.9256449,product-halted
TSLA,BUY,MARKET,0.00,1608922802.335789,no-match
GOOG,BUY,LIMIT,1733.80,1608922804.2448015,product-halted
FB,SELL,LIMIT,266.22,1608922805.2037604,product-halted
GOOG,BUY,MARKET,0.00,1608922806.554866,product-halted
GOOG,BUY,LIMIT,1733.78,1608922808.6748903,product-halted
FB,SELL,LIMIT,265.94,1608922809.3895893,product-halted
FB,SELL,MARKET,266.45,1608922810.6576955,product-halted
GOOG,SELL,LIMIT,1733.05,1608922811.507535,product-halted
FB,SELL,LIMIT,265.96,1608922812.401103,product-halted
FB,BUY,LIMIT,266.10,1608922813.19438,product-halted
GOOG,BUY,MARKET,0.00,1608922814.3574507,product-halted
GOOG,BUY,MARKET,0.00,1608922816.5532038,product-halted
GOOG,BUY,LIMIT,1732.35,1608922816.919526,product-halted
FB,BUY,LIMIT,266.26,1608922817.7281196,product-halted
FB,SELL,MARKET,0.00,1608922819.3667088,product-halted
FB,BUY,LIMIT,266.96,1608922819.836344,product-halted
GOOG,BUY,LIMIT,1732.01,1608922820.3057663,product-halted
GOOG,SELL,MARKET,0.00,1608922821.546615,product-halted
FB,BUY,LIMIT,266.42,1608922822.208573,product-halted
GOOG,BUY,MARKET,0.00,1608922822.9171903,product-halted
GOOG,BUY,LIMIT,1732.67,1608922823.1010246,product-halted
GOOG,SELL,MARKET,1733.06,1608922826.24667,product-halted
FB,SELL,LIMIT,265.21,1608922826.9426968,product-halted
FB,SELL,MARKET,0.00,1608922827.8950496,product-halted
GOOG,SELL,LIMIT,0.00,1608922828.525307,product-halted
GOOG,BUY,MARKET,0.00,1608922829.270203,product-halted
GOOG,BUY,LIMIT,1732.96,1608922830.4499116,product-halted
GOOG,BUY,MARKET,0.00,1608922831.291321,product-halted
GOOG,BUY,MARKET,0.00,1608922831.5805688,product-halted
GOOG,SELL,LIMIT,1732.74,1608922834.3592358,product-halted
FB,BUY,LIMIT,265.01,1608922835.4974122,product-halted
GOOG,SELL,MARKET,0.00,1608922837.2023923,product-halted
FB,BUY,LIMIT,265.52,1608922837.8465304,product-halted
GOOG,SELL,LIMIT,1733.06,1608922838.6603518,product-halted
FB,BUY,MARKET,266.94,1608922839.6584783,product-halted
FB,SELL,LIMIT,266.78,1608922840.8390718,product-halted
FB,BUY,MARKET,0.00,1608922841.8138738,product-halted
FB,BUY,LIMIT,0.00,1608922842.31102,product-halted
TSLA,BUY,MARKET,0.00,1608922843.952578,no-match
AMZN,BUY,MARKET,0.00,1608922843.4226325,no-match
GOOG,BUY,MARKET,0.00,1608922843.866432,product-halted
FB,BUY,MARKET,0.00,1608922844.6524715,product-halted
GOOG,BUY,LIMIT,1732.78,1608922845.8571134,product-halted
GOOG,SELL,LIMIT,1733.08,1608922846.3304198,product-halted
FB,SELL,MARKET,0.00,1608922847.21794,product-halted
FB,SELL,MARKET,0.00,1608922847.86346,product-halted
GOOG,SELL,LIMIT,1733.98,1608922848.5930579,product-halted
GOOG,BUY,LIMIT,1733.60,1608922849.189991,product-halted
FB,BUY,MARKET,0.00,1608922850.314214,product-halted
FB,BUY,LIMIT,266.17,1608922852.4111896,product-halted
FB,BUY,MARKET,0.00,1608922852.9346235,product-halted
TSLA,BUY,MARKET,0.00,1608922856.6915293,no-match
GOOG,BUY,LIMIT,1733.79,1608922858.551396,product-halted
AMZN,BUY,MARKET,0.00,1608922859.78508,no-match
GOOG,SELL,LIMIT,1732.33,1608922862.4430075,product-halted
FB,BUY,MARKET,0.00,1608922862.6336591,product-halted
FB,SELL,MARKET,0.00,1608922865.3155785,product-halted
FB,BUY,LIMIT,265.10,1608922868.73649,product-halted
AMZN,BUY,MARKET,0.00,1608922869.13585,no-match
GOOG,BUY,MARKET,0.00,1608922869.6363578,product-halted
GOOG,SELL,LIMIT,1733.02,1608922871.1989508,product-halted
GOOG,SELL,MARKET,0.00,1608922872.4272952,product-halted
GOOG,SELL,MARKET,0.00,1608922873.5806336,product-halted
FB,BUY,LIMIT,266.18,1608922875.3327303,product-halted
FB,BUY,MARKET,0.00,1608922876.912476,product-halted
FB,SELL,LIMIT,265.33,1608922877.183882,product-halted
GOOG,SELL,LIMIT,1732.36,1608922879.63324,product-halted
AAPL,BUY,MARKET,0.00,1608922880.350427,no-match
GOOG,BUY,MARKET,0.00,1608922881.853932,product-halted
GOOG,BUY,LIMIT,1732.70,1608922882.598574,product-halted
GOOG,SELL,MARKET,0.00,1608922883.3582473,product-halted
FB,SELL,MARKET,0.00,1608922884.2676,product-halted
GOOG,SELL,MARKET,0.00,1608922884.5856936,product-halted
FB,BUY,MARKET,0.00,1608922885.2611425,product-halted
AAPL,BUY,MARKET,0.00,1608922887.6646807,no-match
GOOG,BUY,MARKET,0.00,1608922888.1193595,product-halted
AAPL,BUY,MARKET,0.00,1608922888.8909347,no-match
AAPL,BUY,MARKET,0.00,1608922890.6486187,no-match
GOOG,BUY,MARKET,0.00,1608922890.8359218,product-halted
GOOG,SELL,LIMIT,1733.77,1608922891.792484,product-halted
FB,BUY,LIMIT,266.56,1608922891.9191835,product-halted
GOOG,BUY,LIMIT,0.00,1608922892.801376,product-halted
FB,SELL,MARKET,0.00,1608922893.7459989,product-halted
GOOG,SELL,LIMIT,0.00,1608922894.232069,product-halted
GOOG,SELL,MARKET,0.00,1608922895.309016,product-halted
GOOG,SELL,LIMIT,0.00,1608922897.385697,product-halted
FB,BUY,MARKET,0.00,1608922898.6445618,product-halted
FB,SELL,MARKET,0.00,1608922899.4819303,product-halted
GOOG,SELL,LIMIT,1732.07,1608922900.3868062,product-halted
AMZN,BUY,MARKET,0.00,1608922903.1300254,no-match
FB,BUY,MARKET,0.00,1608922903.7620714,product-halted
GOOG,BUY,LIMIT,1732.83,1608922904.1016743,product-halted
FB,SELL,MARKET,0.00,1608922904.1898506,product-halted
GOOG,BUY,LIMIT,1733.98,1608922905.472806,product-halted
AAPL,BUY,MARKET,0.00,1608922906.5430415,no-match
GOOG,BUY,LIMIT,1733.64,1608922909.9518833,product-halted
TSLA,BUY,MARKET,659.77,1608922910.4840343,no-match
FB,BUY,LIMIT,266.34,1608922910.6586974,product-halted
AMZN,BUY,MARKET,0.00,1608922910.7956533,no-match
FB,BUY,MARKET,0.00,1608922911.6117046,product-halted
GOOG,BUY,MARKET,0.00,1608922912.5661192,product-halted
GOOG,BUY,MARKET,0.00,1608922913.967858,product-halted
GOOG,BUY,LIMIT,1732.51,1608922913.377271,product-halted
FB,SELL,LIMIT,265.51,1608922913.8151865,product-halted
GOOG,BUY,MARKET,0.00,1608922916.4535522,product-halted
GOOG,BUY,MARKET,0.00,1608922917.3740637,product-halted
AMZN,SELL,MARKET,0.00,1608922919.2355297,no-match
FB,SELL,MARKET,0.00,1608922920.949271,product-halted
GOOG,SELL,MARKET,0.00,1608922921.619545,product-halted
TSLA,BUY,MARKET,0.00,1608922922.3942025,no-match
GOOG,SELL,MARKET,0.00,1608922923.5309129,product-halted
GOOG,BUY,MARKET,0.00,1608922923.7263348,product-halted
GOOG,BUY,MARKET,0.00,1608922924.1630256,product-halted
GOOG,SELL,MARKET,0.00,1608922926.588708,product-halted
